,uid,stemmed
1521,66,"[u'car', u'280', u'tonight', u'70mph', u'light', u'honk', u'flash', u'driver', u'text', u'oblivi', u'cop', u'final', u'pull']"
1522,66,[u'box']
1523,66,[u'ballet']
1524,66,"[u'case', u'emerg', u'breakdanc']"
1525,66,"[u'two', u'musician', u'one', u'guitar', u'clever', u'stuff']"
1526,66,"[u'polic', u'car', u'motorbik', u'scream', u'along', u'freeway', u'toward', u'bay', u'bridg', u'wonder', u'happen']"
1527,66,"[u'make', u'icon']"
1528,66,"[u'two', u'teammat', u'bump', u'head', u'last', u'night', u'soccer', u'game', u'here', u'one', u'morn']"
1529,66,"[u'im', u'pleas', u'hear', u'liz', u'lemon', u'spread', u'word', u'sandwich', u'movement', u'long', u'need', u'celebr', u'endors']"
1530,66,[]
1531,66,"[u'get', u'point', u'wish', u'work', u'multipl', u'fun', u'compani', u'accept', u'employ', u'practic']"
1532,66,"[u'total', u'immers', u'freestyl', u'demo', u'amaz', u'underwat', u'shot', u'see', u'littl', u'leg', u'use', u'great']"
1533,66,"[u'today', u'photograph', u'mashkultur', u'good', u'imag']"
1534,66,"[u'interest', u'look', u'music', u'video', u'puscif', u'googl', u'mapsaug', u'realiti', u'qualiti']"
1535,66,"[u'just', u'ate', u'someth', u'unhealthi', u'disguis', u'salad', u'postingestionselfdisgustomet', u'fool', u'howev']"
1536,66,"[u'walk', u'work', u'laugh', u'loud', u'dad', u'armi', u'dont', u'tell', u'name', u'pike']"
1537,66,"[u'bbc', u'documentari', u'bearwalk', u'northwood', u'sound', u'interest']"
1538,66,"[u'favorit', u'flickr', u'galleri', u'far']"
1539,66,"[u'didnt', u'realis', u'sea', u'lion', u'look', u'much', u'like', u'bear']"
1540,66,"[u'denni', u'friendli', u'dugong']"
1541,66,"[u'im', u'now', u'tag', u'1166', u'flickr', u'photo', u'think', u'ive', u'done', u'wrk', u'god', u'know', u'mani', u'ppl', u'ive', u'tag', u'along', u'way']"
1542,66,"[u'anoth', u'walli', u'decid', u'taser']"
1543,66,[]
1544,66,"[u'tire', u'care', u'anyth', u'today']"
1545,66,"[u'90', u'interestingnsfw', u'photo', u'women', u'5', u'music', u'5', u'link', u'archiv', u'photo', u'quit', u'startl']"
1546,66,[u'archeri']
1547,66,"[u'mongolian', u'wrestl']"
1548,66,"[u'via', u'iamcal', u'love', u'douchebag']"
1549,66,"[u'interest', u'video', u'show', u'wobbl', u'movement', u'guitar', u'string', u'pluck']"
1550,66,"[u'super8', u'film', u'alastairorchard', u'1st', u'birthday', u'parti', u'1974', u'odd', u'see', u'video', u'brother', u'wee', u'babi']"
1551,66,"[u'return', u'ninja', u'cat']"
1552,66,"[u'hope', u'last', u'tweet', u'didnt', u'make', u'sound', u'like', u'design', u'wanker']"
1553,66,"[u'tip', u'dont', u'confus', u'simplic', u'clariti', u'design', u'simplic', u'just', u'one', u'possibl', u'tool', u'achiev', u'clariti', u'ui']"
1554,66,"[u'everyth', u'youv', u'brought', u'internet', u'life', u'mathowielov']"
1555,66,"[u'apnea', u'freediv']"
1556,66,"[u'map', u'lover', u'ive', u'check', u'cartograph', u'accur', u'1', u'millionth', u'millimetr']"
1557,66,"[u'appar', u'ive', u'tweet', u'3', u'year', u'7', u'month', u'2', u'week', u'2', u'day', u'17', u'hour', u'54', u'minut', u'22', u'second', u'sinc', u'march', u'31', u'2006']"
1558,66,[u'basketbal']
1559,66,[u'swim']
1560,66,"[u'walk', u'work', u'laugh', u'loud', u'russel', u'brand', u'scandal', u'live', u'o2', u'standup', u'show']"
1561,66,"[u'forgotten', u'stori', u'muhammad', u'ali', u'vs', u'antonio', u'inoki']"
1562,66,"[u'guardian', u'articl', u'success', u'top', u'gear', u'easili', u'popular', u'uk', u'show', u'among', u'friend', u'san', u'francisco']"
1563,66,"[u'guardian', u'articl', u'british', u'pub', u'restaur', u'whove', u'embrac', u'barter']"
1564,66,"[u'flickr', u'fart', u'think', u'someon', u'engin', u'team', u'prankster', u'hat']"
1565,66,"[u'basewood', u'beard']"
1566,66,"[u'friend', u'shelbi', u'one', u'ppl', u'make', u'smile', u'whole', u'time', u'talk', u'even', u'phone', u'matter', u'long', u'convers']"
1567,66,"[u'interest', u'consist', u'ive', u'start', u'pagebypag', u'review', u'everi', u'font', u'size', u'color', u'use', u'flickr', u'thank', u'firebug', u'skitch']"
1568,66,"[u'hard', u'grasp', u'just', u'wildli', u'abnorm', u'relat', u'regular', u'peopl', u'bodi', u'peopl', u'like', u'takeo', u'spike', u'brendon', u'ayanbadejo']"
1569,66,"[u'four', u'photo', u'like', u'selvedg', u'yard', u'articl']"
1570,67,"[u'hang', u'home', u'wait', u'deliveri', u'wish', u'window', u'shorter', u'1030', u'200', u'up', u'design', u'ruin', u'work', u'day']"
1571,67,"[u'burnumd', u'dude', u'suck', u'sort', u'think', u'heard', u'music', u'last', u'night']"
1572,67,"[u'moswald', u'belat', u'congratul', u'hope', u'thing', u'well', u'whole', u'famili']"
1573,67,"[u'can', u'hear', u'concert', u'across', u'campu', u'hope', u'rain', u'wont', u'dampen', u'event', u'much']"
1574,67,"[u'wow', u'music', u'concert', u'dunn', u'meadow', u'rattl', u'window', u'offic', u'lindley', u'hall', u'can', u'almost', u'make', u'word']"
1575,67,"[u'hmm', u'even', u'stranger', u'seem', u'voic', u'track', u'newshour', u'wtiu', u'audio', u'track', u'like', u'newshour', u'jingl', u'fine', u'weird']"
1576,67,"[u'wonder', u'wrong', u'sound', u'wtiu', u'quiet', u'nois', u'turn', u'comcast', u'channel', u'seem', u'fine']"
1577,67,"[u'billkeep', u'great', u'hear']"
1578,67,"[u'poor', u'mac', u'run', u'hot', u'compil', u'llvm', u'fan', u'make', u'sound', u'like', u'go', u'take', u'done', u'though', u'macrubi', u'compil']"
1579,67,"[u'stamina', u'haz', u'okay', u'sleepz', u'time', u'now']"
1580,67,"[u'fresh', u'pot', u'coffe', u'littl', u'stereolab', u'itun', u'hour', u'paper', u'deadlin', u'sleep', u'ill', u'see', u'later']"
1581,67,"[u'know', u'weather', u'get', u'bad', u'advisor', u'tell', u'may', u'want', u'head', u'home', u'work', u'instead', u'go', u'back', u'offic']"
1582,67,"[u'tri', u'decid', u'just', u'stay', u'offic', u'work', u'start', u'build', u'arc']"
1583,67,"[u'scholarsinnbak', u'nice', u'bacon', u'brie', u'sandwich', u'tomato', u'nice', u'highli', u'recommend', u'even', u'arent', u'free']"
1584,67,"[u'dinner', u'tonight', u'free', u'full', u'size', u'euro', u'sandwich', u'today', u'til', u'8p', u'btown', u'bakehous', u'just', u'say', u'twitter', u'promo', u'via', u'scholarsinnbak']"
1585,67,"[u'turn', u'beauti', u'fall', u'day', u'btown', u'tempt', u'sit', u'outsid', u'work', u'now', u'fanci', u'new', u'batteri', u'laptop']"
1586,67,"[u'arg', u'gener', u'network', u'suckag', u'lindley', u'today', u'wifi', u'intermitt', u'fail', u'wire', u'network']"
1587,67,"[u'auditorium', u'scott', u'mccloud', u'talk', u'super', u'excit']"
1588,67,"[u'resist', u'temptat', u'bring', u'zot', u'scott', u'mccloud', u'talk', u'even', u'realli', u'look', u'forward', u'though']"
1589,67,"[u'billkeep', u'ha', u'just', u'watch', u'attach', u'video', u'read', u'stori', u'now', u'realli', u'sad', u'stori', u'thl', u'see', u'fault']"
1590,67,"[u'easier', u'quicker', u'close', u'account', u'chase', u'deposit', u'cashier', u'check', u'credit', u'union']"
1591,67,"[u'moswald', u'jeffamaphon', u'also', u'sure', u'convers', u'easi', u'deg', u'pi', u'180', u'rad', u'mayb', u'conveni', u'sinc', u'sint', u'cospi2', u't']"
1592,67,"[u'moswald', u'ha', u'just', u'spent', u'hour', u'debug', u'problem']"
1593,67,"[u'yay', u'packag', u'arriv', u'just', u'need', u'leav', u'littl', u'sweati', u'class', u'quick', u'ride', u'time']"
1594,67,"[u'arg', u'need', u'send', u'updat', u'resum', u'use', u'moderncv', u'latex', u'class', u'appar', u'chang', u'sinc', u'previou', u'distro']"
1595,67,"[u'hope', u'up', u'arriv', u'packag', u'leav', u'class']"
1596,67,"[u'doh', u'forgot', u'close', u'lid', u'disconnect', u'power', u'hard', u'system', u'reboot', u'batteri', u'shop']"
1597,67,"[u'trotzk', u'ye', u'bad', u'call', u'indiana', u'ball']"
1598,67,"[u'ceeller', u'sorri', u'say', u'final', u'um', u'v', u'iu', u'33', u'36', u'um', u'top', u'despit', u'great', u'effort', u'hoosier']"
1599,67,"[u'ceeller', u'wow', u'iu', u'just', u'return', u'kick', u'83', u'yd', u'32', u'iu', u'29', u'um', u'857', u'left', u'crazi', u'run', u'dariu', u'willi']"
1600,67,"[u'ceeller', u'current', u'score', u'26', u'iu', u'29', u'um', u'um', u'just', u'score', u'td', u'2', u'pt', u'convers', u'9', u'min', u'left', u'4th']"
1601,67,"[u'littl', u'wet', u'today', u'glad', u'head', u'mac', u'experi', u'luck', u'ill', u'brand', u'new', u'batteri', u'applecar', u'replac', u'bad', u'one']"
1602,67,"[u'jeffamaphon', u'mayb', u'machin', u'will', u'answer', u'wish', u'someday']"
1603,67,"[u'super', u'glad', u'decid', u'ride', u'bike', u'today', u'now', u'pour', u'rain', u'bucket']"
1604,67,"[u'happi', u'birthday', u'arainert']"
1605,67,"[u'eatmeerkat', u'dude', u'just', u'kitti', u'kitti', u'field', u'marshmallow']"
1606,67,"[u'kmakic', u'ha', u'awesom', u'old', u'ad']"
1607,67,"[u'amberlamplight', u'oh', u'whoop', u'sorri', u'must', u'call', u'wrong', u'number', u'accident', u'wipe', u'contact', u'tri', u'reconstruct']"
1608,67,"[u'amberlamplight', u'yeah', u'bit', u'bummer', u'fortun', u'dri', u'hit', u'jordan', u'just', u'start', u'rain', u'wors']"
1609,67,"[u'gambl', u'ride', u'bike', u'school', u'cloudi', u'sky', u'lost', u'mother', u'natur', u'1', u'andi', u'slowli', u'dri']"
1610,17301577,"[u'listen', u'new', u'cunninlynguist', u'album', u'featur', u'mrevid', u'rhymesay', u'killin']"
1611,17301577,"[u'po', u'yeahrightpo', u'discov', u'download', u'interview', u'mtv']"
1612,17301577,"[u'citi', u'page', u'video', u'interview', u'manifest']"
1613,17301577,"[u'po', u'yeahrightpo', u'never', u'better', u'music', u'video']"
1614,17301577,"[u'video', u'heiruspec', u'featur', u'carnag', u'freestyl', u'tongu', u'slinger']"
1615,17301577,"[u'video', u'yeahrightpo', u'purex', u'live', u'firstavenu']"
1616,17301577,"[u'slug', u'aesop', u'rock', u'mur', u'felt', u'interview', u'part', u'3']"
1617,17301577,"[u'rt', u'ids07', u'nususa', u'live', u'4', u'hip', u'hop', u'edit', u'nov', u'2', u'7pm', u'cst', u'free', u'stream', u'concert', u'feat', u'analyr', u'tonecrush', u'smith']"
1618,17301577,"[u'rt', u'bigjessup', u'christma', u'came', u'earli', u'today', u'unknownprophet']"
1619,17301577,"[u'video', u'mur', u'slug', u'aesop', u'rock', u'felt', u'3', u'interview', u'part', u'2']"
1620,17301577,"[u'sirchampagn', u'welcom', u'back', u'minneapp']"
1621,17301577,"[u'rt', u'yungtruth', u'tchiphop', u'yung', u'truth', u'ilovehiphop', u'download', u'now', u'click', u'support', u'tc', u'new', u'gener']"
1622,17301577,"[u'fresh', u'air', u'tour', u'video', u'pt', u'2', u'brotheralimpl', u'mrwrighttc', u'mrevid', u'bkoners']"
1623,17301577,"[u'music', u'video', u'toki', u'wright', u'mrwrighttc', u'devil', u'advoc']"
1624,17301577,"[u'tonight', u'6pm', u'firstavenu', u'yeahrightpo', u'doomtre']"
1625,17301577,"[u'rt', u'lazerbeak', u'happi', u'earli', u'halloween', u'lazerbeak', u'lavabang']"
1626,17301577,"[u'rt', u'unknownprophet', u'listen', u'hate', u'face', u'feat', u'grievesmus']"
1627,17301577,"[u'rt', u'doomtre', u'yeahrightpo', u'simsdoomtre', u'eyedeaand', u'will', u'perform', u'pizza', u'luce', u'duluth', u'tonight', u'10pm']"
1628,17301577,"[u'rt', u'fifthelementrs', u'still', u'ticket', u'yeahrightpo', u'show', u'firstavenu', u'tomorrow', u'get', u'ticket', u'now']"
1629,17301577,"[u'tonight', u'turfclub', u'simsdoomtre', u'danami', u'papertigerdtr', u'9pm', u'6']"
1630,17301577,"[u'video', u'heiruspec', u'bright', u'light', u'live', u'first', u'ave']"
1631,17301577,"[u'new', u'tuesday', u'lazerbeak', u'learn', u'definit', u'lava', u'banger']"
1632,17301577,"[u'unwelcom', u'guest', u'noamthedrumm', u'megamix', u'elguant', u'bigcatsbeat', u'mp3']"
1633,17301577,"[u'pay', u'play', u'heiruspec', u'live', u'video', u'firstavenu', u'plu', u'littl', u'cream', u'end']"
1634,17301577,"[u'get', u'cake', u'slug', u'mur', u'aesoprockwin', u'video', u'felt', u'3']"
1635,17301577,"[u'tune', u'beat', u'box', u'today', u'franzdiego', u'noamthedrumm', u'68', u'play', u'good', u'rap', u'music', u'1045fm', u'radiokorg']"
1636,17301577,"[u'rt', u'rhymesay', u'vote', u'yeahrightpo', u'yet']"
1637,17301577,"[u'live', u'heiruspec', u'track', u'know', u'firstavenu', u'video', u'awesom']"
1638,17301577,"[u'tonight', u'mrpeterpark', u'shade', u'45', u'1030', u'statikselekt', u'xm', u'radio', u'show', u'talk', u'midwest', u'hiphop', u'rhymesay', u'success']"
1639,17301577,"[u'last', u'record', u'buyer', u'tonight', u'9pm', u'fifthelementrs', u'feat', u'nicademu']"
1640,17301577,"[u'illumin', u'3', u'franzdiego', u'album', u'avail', u'fifthelementrs', u'websit']"
1641,17301577,"[u'rt', u'doomtre', u'yeahrightpo', u'play', u'firstavenu', u'oct', u'24', u'w', u'profstophous', u'stpaulslim', u'106pmaa']"
1642,17301577,"[u'rt', u'yungtruth', u'good', u'girl', u'ftfedarro', u'tube', u'come', u'103109']"
1643,17301577,"[u'rt', u'bigquart', u'zip', u'disk', u'break', u'rington', u'iphon', u'free', u'download']"
1644,17301577,"[u'tripl', u'rock', u'tonight', u'zip', u'disk', u'break', u'bigquart', u'benzillabeat', u'10pm', u'18', u'10', u'free', u'beat', u'cd']"
1645,17301577,"[u'rt', u'mrpeterpark', u'parker', u'vision', u'just', u'warm', u'new', u'video', u'w', u'brotheralimpl', u'us', u'store', u'now']"
1646,17301577,"[u'rt', u'mikemictlan', u'fill', u'jr', u'rap', u'mel', u'gibson', u'pant', u'tonight', u'uptown', u'bar', u'improv', u'rap', u'set', u'9pm', u'5']"
1647,17301577,"[u'doomtre', u'pretti', u'dope', u'look', u'forward', u'blowout']"
1648,17301577,"[u'radio', u'canib', u'interview', u'bkoners']"
1649,17301577,"[u'tonight', u'fine', u'line', u'doomtre', u'sim', u'dessa', u'cecil', u'otter', u'mictlan', u'9pm', u'5']"
1650,17301577,"[u'cloquet', u'limit', u'edit', u'7', u'papertigerdtr', u'doomtre']"
1651,17301577,"[u'tonight', u'doomtre', u'blowout', u'door', u'6', u'aftershow', u'9']"
1652,17301577,"[u'eyedea', u'abil', u'sector', u'7g', u'kristoff', u'kane', u'varsiti', u'theater', u'tonight', u'8pm', u'14']"
1653,17301577,"[u'rt', u'rhymesay', u'spin', u'site', u'back', u'vote', u'yeahrightpo', u'best', u'rapper', u'2009']"
1654,17301577,"[u'6pm', u'tonight', u'unknownprophet', u'grievesmus', u'cunninlynguist', u'firstav']"
1655,17301577,"[u'rt', u'mrpeterpark', u'hhdyh', u'vol', u'10', u'drop', u'today', u'camron', u'live', u'mpl', u'dl', u'free', u'wwwmrpeterparkercom']"
1656,17301577,"[u'video', u'brotheralimpl', u'bkoners', u'live', u'893thecurr']"
1657,17301577,"[u'unknown', u'prophet', u'reviewpreview', u'new', u'album', u'le', u'system', u'd', u'show', u'thur', u'firstav', u'via', u'petescholt']"
1658,17301577,"[u'rt', u'mike2600', u'mpl', u'celebr', u'readi', u'rock', u'ep', u'releas', u'tonight', u'tripl', u'doubl', u'w', u'jimmy2tim', u'superbrush']"
1659,17301577,"[u'huge', u'show', u'week', u'unknownprophet', u'cunninlynguist', u'thur', u'eyedea', u'fri', u'doomtre', u'blowout', u'sat', u'grab', u'tix']"
1660,17301577,"[u'rt', u'fifthelementrs', u'random', u'guy', u'walk', u'street', u'today', u'what', u'tribut', u'rosi', u'perez', u'poster', u'die', u'felt', u'3', u'now']"
1661,17301577,"[u'mn', u'golden', u'gopher', u'stpaulslim', u'music', u'video', u'start', u'11min']"
1662,17301577,"[u'rt', u'mediumzach', u'ill', u'djing', u'fifth', u'element', u'black', u'friday', u'sale', u'57pm', u'come']"
1663,17301577,"[u'happi', u'thanksgiv', u'slug', u'mur', u'aesop', u'rock']"
1664,17301577,"[u'crazi', u'music', u'video', u'slug', u'mur', u'aesop', u'rock', u'felt', u'chew']"
1665,17301577,"[u'rt', u'abovegroundmag', u'tchiphop', u'guy', u'know', u'give', u'away', u'up', u'prize', u'pack', u'awesom']"
1666,17301577,"[u'interview', u'perform', u'893thecurr', u'brotheralimpl']"
1667,17301577,"[u'video', u'without', u'much', u'sleep', u'heiruspec', u'live', u'firstavenu']"
1668,17301577,"[u'fresh', u'air', u'tour', u'sick', u'tonight', u'set', u'great', u'bkoners', u'instrument', u'canib', u'freshest', u'kid', u'seal', u'deal']"
1669,17301577,"[u'rt', u'skyerossi', u'freshest', u'kid', u'brotheralimpl', u'mrevid', u'tokiwright', u'close', u'sold', u'show', u'first', u'ave']"
1670,17301577,"[u'free', u'album', u'manifest', u'bird', u'beat']"
1671,17301577,"[u'rt', u'bigjessup', u'get', u'free', u'mixtap', u'mine', u'right']"
1672,17301577,"[u'catch', u'brotheralimpl', u'live', u'thecurr', u'today', u'430pm', u'cst', u'listen', u'live', u'via', u'rhymesay']"
1673,17301577,"[u'fresh', u'air', u'tour', u'video', u'blog', u'3', u'brotheralimpl', u'bkoners', u'mrevid', u'mrwrighttc', u'hittin', u'mpl', u'fri']"
1674,17301577,"[u'mur', u'slug', u'aesop', u'rock', u'fifthelementrs', u'tonight', u'6pm']"
1675,17301577,"[u'rt', u'unknownprophet', u'play', u'big', u'vs', u'st', u'paul', u'tonight', u'go', u'around', u'midnightish', u'come', u'drink', u'us']"
1676,17301577,"[u'rt', u'tonight', u'ol', u'dirti', u'bastard', u'tribut', u'show', u'w', u'kool', u'akiem', u'mujamessiah', u'truthmaz', u'franzdiego', u'feat', u'aliciaisbrown']"
1677,17301577,"[u'new', u'eyedea', u'video', u'smile']"
1678,17301577,"[u'felt', u'3', u'behind', u'scene', u'product', u'video', u'aesop', u'rock', u'big', u'wiz']"
1679,17301577,"[u'felt', u'3', u'tribut', u'rosi', u'perez', u'stream', u'myspac', u'via', u'rhymesay']"
1680,17301577,"[u'cool', u'graffiti', u'video', u'hens', u'writer']"
1681,17301577,"[u'youv', u'gotta', u'check', u'one', u'new', u'gift', u'gab', u'featur', u'del', u'sirdzl', u'brotheralimpl', u'mp3']"
1682,68419660,"[u'join', u'facebook', u'group']"
1683,19267664,"[u'soni', u'ericsson', u'xperia', u'x10', u'expect', u'februari']"
1684,19267664,"[u'blackberri', u'bold', u'9700', u'now', u'avail', u'tmobil']"
1685,19267664,"[u'palm', u'pixi', u'video', u'preview']"
1686,19267664,"[u'palm', u'pixi', u'video', u'preview']"
1687,19267664,"[u'palm', u'webo', u'131', u'bring', u'yahoo', u'calendar', u'contact', u'synchron']"
1688,19267664,"[u'tmobil', u'will', u'introduc', u'blackberri', u'bold', u'9700', u'monday']"
1689,19267664,"[u'blackberri', u'bold', u'9700', u'first', u'impress', u'review']"
1690,19267664,"[u'samsung', u'behold', u'ii', u'will', u'launch', u'next', u'week']"
1691,19267664,"[u'palm', u'pixi', u'sell', u'just', u'30']"
1692,19267664,"[u'motorola', u'droid', u'user', u'heavi', u'web', u'surfer']"
1693,19267664,"[u'saygu', u'vphone', u'will', u'anoth', u'android', u'option']"
1694,19267664,"[u'window', u'marketplac', u'mobil', u'now', u'let', u'consum', u'shop', u'pc']"
1695,19267664,"[u'nokia', u'n900', u'alreadi', u'get', u'afford']"
1696,19267664,"[u'blackberri', u'bold', u'9700', u'debut', u'uk']"
1697,19267664,"[u'dataviz', u'document', u'go', u'20', u'android', u'review']"
1698,19267664,"[u'tmobil', u'usa', u'roll', u'3g', u'servic', u'72', u'mbp', u'year']"
1699,19267664,"[u'window', u'mobil', u'7', u'will', u'go', u'devic', u'maker', u'earli', u'2010']"
1700,19267664,"[u'blackberri', u'bold', u'9700', u'way', u'us', u'tmobil', u'keep', u'eye', u'peel', u'review', u'next', u'day']"
1701,19267664,"[u'googl', u'make', u'wifi', u'free', u'airport', u'across', u'us', u'holiday', u'season']"
1702,19267664,"[u'verizon', u'sold', u'100000', u'motorola', u'droid', u'launch', u'weekend']"
1703,19267664,"[u'nokia', u'n900', u'now', u'ship']"
1704,19267664,"[u'iphon', u'mini', u'may', u'head', u'verizon', u'next', u'year']"
1705,19267664,"[u'htc', u'consid', u'make', u'netbook']"
1706,19267664,"[u'motorola', u'droid', u'may', u'soon', u'get', u'system', u'softwar', u'updat']"
1707,19267664,"[u'googl', u'buy', u'mobil', u'advertis', u'compani']"
1708,19267664,"[u'slacker', u'radio', u'now', u'avail', u'android']"
1709,19267664,"[u'price', u'tmobil', u'blackberri', u'bold', u'9700', u'leak']"
1710,19267664,"[u'last', u'week', u'review', u'motorola', u'droid', u'well', u'samsung', u'moment', u'samsung', u'instinct', u'hd', u'read', u'em']"
1711,19267664,"[u'nokia', u'x6', u'music', u'smartphon', u'avail', u'next', u'week']"
1712,19267664,"[u'verizon', u'put', u'iphon', u'island', u'misfit', u'toy']"
1713,19267664,"[u'barn', u'nobl', u'see', u'heavi', u'demand', u'nook', u'ebook', u'reader']"
1714,19267664,"[u'nokia', u'learn', u'mani', u'lesson', u'ovi']"
1715,19267664,"[u'photoshop', u'android', u'now', u'avail']"
1716,19267664,"[u'samsung', u'behold', u'ii', u'get', u'close', u'releas']"
1717,19267664,"[u'appl', u'may', u'releas', u'99', u'iphon', u'3g', u'soon']"
1718,19267664,"[u'palm', u'demo', u'graphic', u'webo', u'develop', u'tool']"
1719,19267664,"[u'dell', u'mini', u'3ix', u'androidbas', u'smartphon', u'get', u'fcc', u'approv']"
1720,19267664,"[u'verizon', u'doubl', u'cost', u'tether', u'droid']"
1721,19267664,"[u'verizon', u'launch', u'droid', u'droid', u'eri']"
1722,19267664,"[u'motorola', u'droid', u'review']"
1723,17956945,"[u'dont', u'forget', u'subscrib', u'weekli', u'podcast', u'itun']"
1724,17956945,"[u'thank', u'idmg', u'blog', u'subscrib', u'artist', u'send', u'us', u'info', u'get', u'featur', u'ingeniousdreamsnet', u'bbcqt']"
1725,17956945,"[u'thank', u'idmg', u'blog', u'subscrib', u'artist', u'send', u'us', u'info', u'get', u'featur', u'ingeniousdreamsnet']"
1726,17956945,"[u'twitterland', u'anybodi', u'got', u'new', u'music', u'indi', u'artist', u'repli', u'us', u'link', u'pleas', u'can', u'blog', u'thank']"
1727,17956945,"[u'took', u'48', u'hour', u'restor', u'databas', u'1and1com', u'couldnt', u'restor', u'blog', u'wwwingeniousdreamsnet']"
1728,17956945,"[u'new', u'blog', u'posteddrdr', u'new', u'commerci']"
1729,#Detox #3wordsaftersex #Dr. Dre,[u'nan']
1730,17956945,"[u'rt', u'tracksallday', u'check', u'new', u'blog', u'retali', u'new', u'book', u'yasminshiraz']"
1731,17956945,"[u'rt', u'tracksallday', u'dont', u'forget', u'check', u'mazaroddi', u'featur', u'blog']"
1732,17956945,"[u'rt', u'yasminshiraz', u'your', u'link', u'site', u'entertain', u'blog', u'roll', u'hey', u'just', u'listen', u'track', u'nice']"
1733,17956945,"[u'dont', u'forget', u'check', u'blog', u'new', u'post', u'come', u'week', u'wwwingeniousdreamsnet']"
1734,17956945,"[u'updat', u'blog', u'tonight', u'give', u'net', u'address', u'post', u'spread', u'idmg', u'love', u'around']"
1735,17956945,"[u'live', u'feed', u'studio', u'justic', u'leagu', u'john', u'legend', u'broadcast', u'live']"
1736,17956945,"[u'5', u'minut', u'live', u'feed', u'studio', u'justic', u'leagu', u'john', u'legend', u'broadcast', u'live']"
1737,17956945,"[u'yteicos85', u'ask', u'tracksallday', u'im', u'im', u'everybodi']"
1738,17956945,"[u'watch', u'versetyl', u'p', u'da', u'kid', u'live', u'studio', u'ingeniousdreamscomvideo', u'ustreamtv', u'idmg', u'tv']"
1739,17956945,"[u'broadcast', u'live', u'now', u'see', u'wwwingeniousdreamscomvideo']"
1740,17956945,"[u'check', u'retali', u'book', u'trailer', u'clip', u'subscrib', u'wwwyoutubecomyshiraz23', u'follow', u'yasminshiraz']"
1741,17956945,"[u'new', u'surpris', u'come', u'soon']"
1742,17956945,"[u'im', u'stream', u'live', u'footag', u'right', u'now', u'studio', u'wwwingeniousdreamscomvideo', u'broadcast', u'live']"
1743,17956945,"[u'broadcast', u'live', u'now', u'see']"
1744,17956945,"[u'back', u'live', u'ingeniousdreamscomvideo', u'broadcast', u'live']"
1745,17956945,"[u'use', u'nuendo', u'mix', u'music', u'broadcast', u'live']"
1746,17956945,"[u'ingeniousdream', u'live', u'studio', u'session', u'come', u'soon', u'idmg', u'tv', u'live']"
1747,17956945,"[u'idmg', u'tv', u'live', u'studio', u'session', u'broadcast', u'live']"
1748,17956945,"[u'back', u'music']"
1749,17956945,"[u'stream', u'live', u'ustream']"
1750,17956945,"[u'tracksallday', u'go', u'live', u'minut', u'broadcast', u'live']"
1751,17956945,"[u'just', u'submit', u'beat', u'drake', u'drakkardnoir', u'shoni', u'shonie1', u'well', u'hope', u'get', u'placement']"
1752,17956945,"[u'check', u'us', u'facebook', u'facebookingeniousdreamscom']"
1753,17956945,"[u'need', u'job', u'know', u'job', u'open', u'inquir', u'post', u'list', u'jobsingeniousdreamscom']"
1754,17956945,"[u'updat', u'just', u'got', u'lucr', u'contract', u'new', u'artist', u'also', u'tri', u'place', u'song', u'new', u'artist', u'shoni', u'idmg']"
1755,17956945,"[u'attent', u'iphon', u'user', u'blog', u'ingeniousdreamscomblog', u'now', u'optim', u'useconsider', u'iphon', u'user', u'check']"
1756,17956945,"[u'via', u'addthi']"
1757,17956945,"[u'happi', u'friday', u'friendsfansfollow', u'join', u'friend', u'connect', u'ingeniousdreamscom', u'post', u'commentsfeedback', u'thx']"
1758,17956945,"[u'special', u'shoutout', u'idmg', u'fan', u'china', u'russia', u'poland', u'portug', u'unitedkingdom', u'germani', u'idmg', u'worldwid', u'love']"
1759,17956945,"[u'video', u'hollywood', u'come', u'soon', u'edit', u'tonight', u'ascapexpo']"
1760,17956945,"[u'back', u'hollywood', u'enjoy', u'ascapexpo', u'look', u'forward', u'next', u'year', u'video', u'come', u'soon', u'lot', u'edit', u'lol']"
1761,17956945,"[u'day', u'2', u'hollywood', u'ascap', u'expo', u'panel']"
1762,17956945,"[u'idmg', u'cali', u'vlog', u'daili', u'studio', u'session', u'hotel', u'go']"
1763,17956945,"[u'go', u'go', u'back', u'back', u'cali', u'cali']"
1764,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'monday', u'dec072009', u'215132', u'pstbuy']"
1765,88997970,"[u'paradis', u'sunset', u'surfboard', u'walltabl', u'clock', u'us', u'4000', u'0', u'bid', u'end', u'date', u'monday', u'nov302009', u'140256', u'pstbid', u'now']"
1766,88997970,"[u'fc', u'gorilla', u'grip', u'6', u'3', u'surfboard', u'day', u'bag', u'sale', u'new', u'us', u'3999', u'end', u'date', u'sunday', u'dec272009', u'95827', u'pstbuy']"
1767,88997970,"[u'4m', u'kite', u'line', u'us', u'3999', u'end', u'date', u'sunday', u'dec062009', u'225214', u'pstbuy', u'now', u'us', u'3999buy', u'now', u'ad']"
